Empresa,EmbarqueMov,EmbarqueMovID,FechaEmision,Mes,Año,Vehiculo,Ruta,Peso (KG),Paquetes,Importe,EmbarqueMovMov,EmbarqueMovMovID,Articulo,Cantidad,PesoArticulo,Peso2,Cliente,Direccion,Latitud,Longitud,latLong,EmbarqueMovPeso,Categoria,Dias Viaje,Gasto Total,Valida peso (tn),Tipo,Propio / Perm.,Capacidad
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,1,10,10,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,1,10,10,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,8,5,40,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,12,24,288,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,3,9,27,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,4,9,36,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,1,3.58,3.58,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,3,9,27,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,2,22.5,45,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,2,10,20,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570429,ABC,1,10,10,Distribuidora Tuxtleca,Carr Federal 180,18.455,-95.205,"18.455,-95.205",1250.98,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570430,ABC,10,25,250,Abarrotes La Cascada,Ocampo,18.446,-95.215,"18.446,-95.215",250,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570431,ABC,2,20,40,Comercial Los Tuxtlas,Independencia,18.451,-95.208,"18.451,-95.208",530,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570431,ABC,15,9,135,Comercial Los Tuxtlas,Independencia,18.451,-95.208,"18.451,-95.208",530,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570431,ABC,20,9,180,Comercial Los Tuxtlas,Independencia,18.451,-95.208,"18.451,-95.208",530,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570431,ABC,5,10,50,Comercial Los Tuxtlas,Independencia,18.451,-95.208,"18.451,-95.208",530,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570431,ABC,5,25,125,Comercial Los Tuxtlas,Independencia,18.451,-95.208,"18.451,-95.208",530,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570432,ABC,2,10,20,Bodegas Lores Catemaco,Centro Catemaco,18.422,-95.113,"18.422,-95.113",73,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570432,ABC,1,8,8,Bodegas Lores Catemaco,Centro Catemaco,18.422,-95.113,"18.422,-95.113",73,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570432,ABC,2,10,20,Bodegas Lores Catemaco,Centro Catemaco,18.422,-95.113,"18.422,-95.113",73,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570432,ABC,1,25,25,Bodegas Lores Catemaco,Centro Catemaco,18.422,-95.113,"18.422,-95.113",73,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570433,ABC,4,10,40,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",76,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570433,ABC,1,2,2,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",76,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570433,ABC,2,10,20,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",76,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570433,ABC,2,5,10,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",76,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570433,ABC,1,4,4,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",76,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570434,ABC,1,25,25,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",85,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570434,ABC,2,5,10,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",85,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570434,ABC,2,25,50,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",85,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570435,ABC,4,25,100,Mercado de Catemaco,Malecon Catemaco,18.42,-95.115,"18.42,-95.115",100,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,5,10,50,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,2,10,20,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,2,9,18,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,1,2,2,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,1,2,2,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,3,5,15,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,1,2,2,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,1,9,9,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570436,ABC,1,5,5,Súper Sánchez Catemaco,Av. Carranza,18.425,-95.11,"18.425,-95.11",123,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,1,4.8,4.8,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,7,9,63,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,1,5,5,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,8,9,72,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,6,8.1,48.6,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,4,10,40,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,1,1,1,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,3,24,72,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,1,9,9,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,1,8.1,8.1,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,1,5,5,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,1,10,10,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570437,ABC,3,9,27,Abarrotes El Lago,Carmen,18.423,-95.112,"18.423,-95.112",365.5,ZONA B,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,10,10,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,16,9,144,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,29,9,261,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,2,10,20,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,10,10,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,9,9,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,3,5,15,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,10,8.1,81,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,31,9,279,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,24,24,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,10,10,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,10,10,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,1,1,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,2,5,10,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,2,2,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,8,24,192,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,9,9,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,9,9,81,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,4,9,36,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,3,22.5,67.5,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,14,8.1,113.4,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,5,5,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,2,10,20,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,10,9,90,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,8,9,72,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570438,ABC,1,10,10,Bodegas Lores Santiago,Centro Santiago Tuxtla,18.461,-95.302,"18.461,-95.302",1581.9,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570439,ABC,2,10,20,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",58,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570439,ABC,1,10,10,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",58,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570439,ABC,1,9,9,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",58,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570439,ABC,1,1,1,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",58,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570439,ABC,2,9,18,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",58,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570440,ABC,2,10,20,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",88,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570440,ABC,1,10,10,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",88,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570440,ABC,2,10,20,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",88,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570440,ABC,2,5,10,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",88,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570440,ABC,1,10,10,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",88,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570440,ABC,2,9,18,Mercado Santiago Tuxtla,Morelos Santiago T.,18.463,-95.3,"18.463,-95.3",88,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570441,ABC,3,10,30,Súper Sánchez Santiago,Juarez Santiago T.,18.46,-95.304,"18.46,-95.304",2628,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
ABC,Embarque,71463,07/01/2026,1,2026,CAM JAOH,LOS TUXTLAS,16159.68,1269,370491.7,,FA570441,ABC,2,5,10,Súper Sánchez Santiago,Juarez Santiago T.,18.46,-95.304,"18.46,-95.304",2628,ZONA A,#N/A,#N/A,#N/A,#N/A,#N/A,0
